original_csv_line,subject_id,constant_fit_mean,ridge_1,ridge_100,knn_5,knn_25,hist_gradient_boosting
5095,37,11.638238602150533,14.077021623975053,13.902249862511763,15.954599999999999,16.143251999999997,18.925171355007933
5096,37,12.015238602150536,13.458414780394179,13.590034865017515,15.766259999999999,12.701044,16.556294114518529
5097,37,12.393238602150536,16.295498881466894,15.868898426554811,13.746000000000002,12.929251999999998,23.261669768371398
5098,37,12.780238602150536,17.127371604914941,16.299886955724084,14.133000000000003,13.676848000000003,21.336061311888571
5099,37,13.156238602150534,16.725856299044985,16.285209301182796,14.509,14.107807999999995,19.800792759508603
5100,37,13.646238602150536,16.85538660298559,16.750316970479005,19.486600000000003,16.053312000000005,23.41217603001347
5101,37,13.917238602150537,16.35641724024638,16.126762137198199,22.0764,16.66236,23.676612011015425
5102,37,14.300238602150532,15.600889056611681,15.476053678196422,19.264459999999996,14.308011999999998,15.406897445178561
5103,37,14.682238602150537,16.534614968328974,16.369913979977817,17.463260000000002,14.257012000000003,18.468020591925349
5104,37,0.019761397849464402,4.832235134305602,4.1187941804162023,6.120199999999997,2.6623999999999981,7.1233341362615157
5105,37,0.82323860215053557,8.5504650710559957,7.215496828018285,0.79100000000000037,3.2549600000000041,7.5772369833305007
5106,37,1.6772386021505348,4.1989029309428147,3.6775709506947294,10.497879999999999,1.9645360000000025,8.1841607197291601
5107,37,2.5292386021505351,6.3182893487516765,5.0576442041863707,7.1406000000000027,2.9466000000000037,5.3775478896162454
5108,37,3.4092386021505341,5.8110662387739112,5.3951962156216915,1.9268000000000001,3.698723999999995,8.515652856386275
5109,37,4.2402386021505372,8.1809585304928589,7.6626447921155005,6.8083999999999989,5.029320000000002,11.183370412186093
5110,37,5.1102386021505346,8.6274561822032823,7.9638019058975331,1.9654000000000025,6.9015720000000016,13.076970984459077
5111,37,5.9562386021505347,9.4056417302938264,8.9690502491446757,9.4743999999999957,9.8743799999999986,15.333497536182932
5112,37,6.8152386021505365,6.0377094286938551,5.9608302107251774,6.2124000000000024,3.9479760000000006,6.4776895037457649
5113,37,7.7952386021505369,10.777980302310215,10.444702983467529,6.5640000000000001,7.3520479999999964,13.113293578059846
5114,37,8.5192386021505371,8.4261893057402482,8.2418884019223846,1.2652000000000072,3.3369200000000028,4.6229488224137647
5115,37,9.3732386021505327,11.438930679527573,11.132442283442252,12.848599999999998,13.722607999999997,20.358122174425596
5116,37,10.499238602150538,9.8112160354012019,10.034165907125868,3.2764000000000024,9.2717479999999988,10.839741007290964
5117,37,10.876238602150533,13.871374162249673,13.702411594178425,13.106799999999996,12.010812000000001,19.715091007558435
5118,37,11.312238602150533,13.276434949397043,13.140526187096604,14.230799999999995,14.267475999999995,17.183186636929243
5119,37,11.638238602150533,13.748718013283536,13.333090069170435,8.4285999999999994,7.6310399999999952,12.437382136650893
5120,37,12.015238602150536,11.572057441061723,11.348895326516718,4.953400000000002,7.2563600000000008,6.602305176559323
5121,37,12.394238602150534,14.705974142626232,14.450867851782782,20.106199999999998,15.006159999999998,20.334462561745241
5122,37,12.780238602150536,16.94938160059489,16.497464046693466,16.758600000000001,15.361087999999999,20.936452229502656
5123,37,13.156238602150534,15.147785043345554,14.899264038977186,13.261059999999997,13.844851999999996,21.46452787192926
5124,37,13.646238602150536,14.229639609369244,14.203249783919816,9.5275999999999996,13.204640000000001,19.643599337554374
5125,37,13.917238602150537,16.671366394126441,16.219870530131526,11.165199999999999,12.868568,16.527149113139306
5126,37,14.300238602150532,15.489148135347644,15.318010741714993,22.316559999999996,18.554755999999998,20.629080934006517
5127,37,14.682238602150537,17.14163095542456,16.811384533134124,24.875060000000001,17.424572000000005,23.065562460350613
5727,42,3.2567613978494627,11.782858081814133,9.6016414926652978,6.8550000000000004,7.8146399999999971,7.029237709431527
5728,42,2.9557613978494643,2.881669546439273,2.7624898033694549,0.60299999999999798,0.21427999999999869,1.5450066633111597
5729,42,2.3557613978494629,8.8794073699912239,10.007947664122668,7.3603999999999949,7.2561200000000028,8.0504009309583004
5730,42,1.9037613978494647,5.869412601500688,4.3034731668968433,0.17120000000000246,0.74963599999999886,2.4102532093091078
5731,42,1.4487613978494629,0.59576164524605701,0.56856447750344685,4.6867999999999981,6.6359959999999951,4.5590156014747443
5732,42,1.0047613978494638,1.9098020430916307,1.8219181426403601,2.1036000000000037,0.39664000000000144,0.82818779448382074
5733,42,0.54476139784946298,0.17413265192326932,0.070121003906248092,6.1821999999999981,5.2392399999999952,4.8680449500529512
5734,42,0.10176139784946514,1.2990274183571557,0.54362982617551481,1.0074000000000005,1.1115599999999972,1.9246405634794286
5735,42,0.35723860215053449,0.78552006826827281,0.56951857251491234,3.8311999999999991,5.8584040000000002,5.1115969800260608
5736,42,0.80923860215053622,3.6927573676085323,3.4694344530674393,5.9101999999999997,2.5672959999999989,0.85560711012779578
5737,42,1.2602386021505367,13.412734398280694,10.606986410535502,4.9623999999999988,5.2147199999999998,4.976294895882571
5738,42,2.1652386021505343,1.8320483233052087,1.7876693843298845,10.146999999999998,3.5993999999999957,3.9190436787011436
5739,42,2.6162386021505348,1.0922987392754422,1.537462832854299,9.5272000000000006,7.2916799999999995,1.6917702848455356
5740,42,2.9802386021505356,2.2260229979067567,2.3083530288783543,0.61540000000000106,5.7787199999999999,3.6017849171610621
5741,42,2.4702386021505376,3.2096346873789692,3.4725733220615105,6.2070000000000007,4.2366000000000028,6.6495205730037412
5742,42,2.0472386021505358,0.54416632370709905,1.228700505900246,0.47040000000000148,0.37256,1.6209398648810804
5743,42,1.4202386021505369,1.3814882213998843,1.1976596299209241,5.3815999999999988,1.0028000000000006,0.104880337858134
5744,42,0.99723860215053506,0.62125778587240177,0.77593035943043631,0.56119999999999948,2.1201679999999961,1.6953173878987933
5745,42,0.50023860215053517,1.4364796428188384,0.44859762149546611,2.0739999999999981,1.980795999999998,1.4250948987237528
